id	compound	class	paraphrase	correct	score
388	security department	LOCATION	security department is  a department that is that is located in security	0	4.644256591796875
389	health department	PURPOSE	health department is a department that is intended for health	1	3.9701740741729736
389	health department	PARTONOMY	health department is a department that is that is part of health	0	3.684203863143921
389	health department	USG-R	health department is a department that is that uses health	0	4.674127578735352
389	health department	PROD-R	health department is  a department that is that health produces	0	5.834842681884766
389	health department	PRODUCTION	health department is a department that is that produces health	0	4.806465148925781
389	health department	CONT-R	health department is a department that is that contains health	0	4.653552532196045
389	health department	TOPIC-R	health department is a department that is that is about health	0	4.228387355804443
389	health department	COMP-R	health department is a department that is that is composed of health	0	3.8228275775909424
389	health department	LOCATION	health department is  a department that is that is located in health	0	4.35443639755249
390	supply depot	PURPOSE	supply depot is a depot that is intended for supply	1	4.103631496429443
390	supply depot	PARTONOMY	supply depot is a depot that is that is part of supply	0	4.082442283630371
390	supply depot	USG-R	supply depot is a depot that is that uses supply	0	4.736995697021484
390	supply depot	PROD-R	supply depot is  a depot that is that supply produces	0	5.838357448577881
390	supply depot	PRODUCTION	supply depot is a depot that is that produces supply	0	4.960719585418701
390	supply depot	CONT-R	supply depot is a depot that is that contains supply	0	4.739245891571045
390	supply depot	TOPIC-R	supply depot is a depot that is that is about supply	0	4.516747951507568
390	supply depot	COMP-R	supply depot is a depot that is that is composed of supply	0	4.218003749847412
390	supply depot	LOCATION	supply depot is  a depot that is that is located in supply	0	4.56021785736084
391	safety device	PURPOSE	safety device is a device that is intended for safety	1	2.832282543182373
391	safety device	PARTONOMY	safety device is a device that is that is part of safety	0	3.2510626316070557
391	safety device	USG-R	safety device is a device that is that uses safety	0	3.76597261428833
391	safety device	PROD-R	safety device is  a device that is that safety produces	0	5.06187105178833
391	safety device	PRODUCTION	safety device is a device that is that produces safety	0	3.96008038520813
391	safety device	CONT-R	safety device is a device that is that contains safety	0	3.7037060260772705
391	safety device	TOPIC-R	safety device is a device that is that is about safety	0	3.8099162578582764
391	safety device	COMP-R	safety device is a device that is that is composed of safety	0	3.453307628631592
391	safety device	LOCATION	safety device is  a device that is that is located in safety	0	4.00312614440918
392	computing device	PURPOSE	computing device is a device intended for computing	1	3.5593338012695312
392	computing device	PARTONOMY	computing device is a device that is part of computing	0	2.976743698120117
392	computing device	USG-R	computing device is a device that uses computing	0	3.2015724182128906
392	computing device	PROD-R	computing device is  a device that computing produces	0	5.313780784606934
392	computing device	PRODUCTION	computing device is a device that produces computing	0	3.652338743209839
392	computing device	CONT-R	computing device is a device that contains computing	0	3.4882097244262695
392	computing device	TOPIC-R	computing device is a device that is about computing	0	3.8604016304016113
392	computing device	COMP-R	computing device is a device that is composed of computing	0	3.141003131866455
392	computing device	LOCATION	computing device is  a device that is located in computing	0	3.8676321506500244
393	storage device	PURPOSE	storage device is a device intended for storage	1	3.4993367195129395
393	storage device	PARTONOMY	storage device is a device that is part of storage	0	3.0373833179473877
393	storage device	USG-R	storage device is a device that uses storage	0	2.988433361053467
393	storage device	PROD-R	storage device is  a device that storage produces	0	5.421187400817871
393	storage device	PRODUCTION	storage device is a device that produces storage	0	3.5174450874328613
393	storage device	CONT-R	storage device is a device that contains storage	0	3.057318687438965
393	storage device	TOPIC-R	storage device is a device that is about storage	0	3.627605676651001
393	storage device	COMP-R	storage device is a device that is composed of storage	0	3.0084240436553955
393	storage device	LOCATION	storage device is  a device that is located in storage	0	3.846418857574463
394	listening device	PURPOSE	listening device is a device intended for listening	1	3.737678289413452
394	listening device	PARTONOMY	listening device is a device that is part of listening	0	3.6333370208740234
394	listening device	USG-R	listening device is a device that uses listening	0	3.84332275390625
394	listening device	PROD-R	listening device is  a device that listening produce	0	5.550751686096191
394	listening device	PRODUCTION	listening device is a device that produces listening	0	4.103838920593262
394	listening device	CONT-R	listening device is a device that contains listening	0	4.192885875701904
394	listening device	TOPIC-R	listening device is a device that is about listening	0	4.15078067779541
394	listening device	COMP-R	listening device is a device that is composed of listening	0	3.742234468460083
394	listening device	LOCATION	listening device is  a device that is located in listening	0	4.196278095245361
395	loading dock	PURPOSE	loading dock is a dock intended for loading	1	4.364041805267334
395	loading dock	PARTONOMY	loading dock is a dock that is part of loading	0	3.976069688796997
395	loading dock	USG-R	loading dock is a dock that uses loading	0	5.020915985107422
395	loading dock	PROD-R	loading dock is  a dock that loading produces	0	6.375464916229248
395	loading dock	PRODUCTION	loading dock is a dock that produces loading	0	5.266451358795166
395	loading dock	CONT-R	loading dock is a dock that contains loading	0	4.874370098114014
395	loading dock	TOPIC-R	loading dock is a dock that is about loading	0	5.041726112365723
395	loading dock	COMP-R	loading dock is a dock that is composed of loading	0	4.166258335113525
395	loading dock	LOCATION	loading dock is  a dock that is located in loading	0	4.634003162384033
396	consumer durables	PURPOSE	consumer durables are durables intended for consumers	1	4.181295871734619
